M.;XHOMBULLA;Mathieu;13/08/1971;6 All?e des C?dres, Villeurbanne;840663607;mathieu.xhombulla@hotmail.com
M.;FALICES;Radu;12/03/1981;6 Boulevard Niels Bohr, Villeurbanne;800515073;radu.falices@yahoo.com
M.;CHOHBOUN;Florian;10/05/1983;17 Rue Pierre Louis Bernaix, Villeurbanne;828984317;fchohboun3141@laposte.net
M.;OSPERAT;Vincent;31/03/1994;20 Rue Jean Novel, Villeurbanne;424082938;vincent.osperat@hotmail.com
M.;SCHULTZ;Joachim;05/06/1993;9 Rue Paul Verlaine, Villeurbanne;146860327;jschultz9715@free.fr
M.;BERD;Etienne;26/03/1985;15 Rue Raspail, Villeurbanne;496879142;eberd1830@yahoo.com
M.;ARTOGON;Guilhem;18/11/1988;4 Rue Joseph Gillet, Villeurbanne;527638049;guilhem.artogon@free.fr
M.;EAN;Paul-R?mi;22/10/1988;3 Avenue Antoine de Saint Exupery, Villeurbanne;931349079;paul-remi.ean@outlook.com
M.;VILLIUD;Jonathan;22/02/1983;7 Impasse Richard, Villeurbanne;605446370;jonathan.villiud@gmail.com
M.;JESSENET;Thomas;07/08/1975;12 Rue du Vert Buisson, Villeurbanne;275101263;thomas.jessenet@free.fr
M.;BLICH;C?dric;01/02/1985;12 Rue de Milan, Villeurbanne;485298577;cedric.blich@hotmail.com
M.;FRANZATTO;Micha?l;18/08/1987;13 Rue du Canada, Villeurbanne;329289373;michael.franzatto@hotmail.com
M.;DOS SONTOS OLOVOIRA;Marc;11/12/1972;14 Rue George Sand, Villeurbanne;127992527;mdossontosolovoira@laposte.net
M.;CHIVELOER;Deborah;23/10/1986;18 Rue Lancon, Villeurbanne;385385931;dchiveloer@gmail.com
M.;PERCEVOL;Roman;28/04/1994;6 Rue Georges Courteline, Villeurbanne;166619916;rpercevol@yahoo.com
M.;LHUOLIIR;St?fan;15/08/1984;2 Rue de Pierrefrite, Villeurbanne;205642785;slhuoliir3829@gmail.com
M.;CAUMOC;Moises;13/07/1984;9 Rue des Bons Amis, Villeurbanne;189761012;mcaumoc@free.fr
M.;HICH?;Emmanuel;08/04/1986;18 All?e Buster Keaton, Villeurbanne;580147013;ehiche@laposte.net
M.;BRACHTI;Gr?goire;11/01/1996;12 Rue de la Poudrette, Villeurbanne;260333171;gbrachti3189@outlook.com
M.;SMAJKEL;C?dric;03/08/1990;4 Avenue Amp?re, Villeurbanne;625293226;csmajkel8698@gmail.com
M.;JUNIAT;R?mi;04/01/1970;16 Rue Marguerite, Villeurbanne;391811199;remi.juniat@free.fr
M.;DOHBI;Juan Gabriel;20/04/1980;10 Rue Charles Montaland, Villeurbanne;589501232;jdohbi7414@hotmail.com
Mme;GUOGUEN;Gabriela;21/08/1994;14 Rue Baudin, Villeurbanne;719843316;gguoguen2418@hotmail.com
M.;KAORNIN;Simon;16/02/1984;12 Rue Docteur Frappaz, Villeurbanne;491717118;skaornin@hotmail.com
M.;GELON;Gwena?l;20/10/1973;8 Rue du 8 Mai 1945, Villeurbanne;539585458;gwenael.gelon@laposte.net
M.;BIUZOD;Franco;30/10/1982;18 Rue Louis Guerin, Villeurbanne;331542321;franco.biuzod@laposte.net
M.;MENNAT;Antoine;25/06/1993;3 Rue Jean Voillot, Villeurbanne;637462956;antoine.mennat@hotmail.com
M.;LOCOUR;St?fan;21/05/1974;7 Rue Victor Hugo, Villeurbanne;449030306;slocour@free.fr
M.;SIELLY;Lionel;01/12/1978;13 Rue Marteret, Villeurbanne;985571945;lionel.sielly@laposte.net
M.;FARRER;Cheng;02/10/1986;6 Boulevard Eugene Reguillon, Villeurbanne;752288283;cheng.farrer@free.fr
M.;VAL;Maricel;02/10/1989;12 Rue Florian, Villeurbanne;966699636;maricel.val@free.fr
M.;MAUNEER-DESPINS;Beno?t;18/10/1976;12 Rue Abbe A Firmin, Villeurbanne;291699944;benoit.mauneer-despins@laposte.net
M.;HERNENDEZ;Vincent;27/06/1996;6 Rue de la Ligne de l'Est, Villeurbanne;441564193;vhernendez@yahoo.com
M.;LIW;Denis;01/09/1994;13 Impasse Pellet, Villeurbanne;384221431;denis.liw@outlook.com
M.;GAUTEIR;Hubert;05/05/1986;19 Rue de l'Avenir, Villeurbanne;456572208;hgauteir@laposte.net
M.;NGUYON;Franco Josu?;02/12/1985;14 All?e Marcel Achard, Villeurbanne;324674500;franco-josue.nguyon@free.fr
M.;ZHANG;Olivier;25/06/1991;14 Rue Alfred de Musset, Villeurbanne;525699547;olivier.zhang@free.fr
M.;DUBEST;Cl?ment;06/02/1990;5 Impasse du Progres, Villeurbanne;929417871;cdubest@gmail.com
M.;HU;Emmanuel;10/04/1992;15 Rue Severine, Villeurbanne;230821131;emmanuel.hu@yahoo.com
Mme;FALLMINN;Jia-Jing;18/05/1976;4 Rue Louis Becker, Villeurbanne;800849412;jfallminn@yahoo.com
M.;WEOLLOERT;Quentin;25/09/1975;13 Rue Millon, Villeurbanne;654058404;quentin.weolloert@laposte.net
M.;RECE REGA;Simon;14/02/1970;14 Rue de la Somme, Villeurbanne;649669405;simon.rece-rega@gmail.com
M.;LOUBER;Marc;15/09/1988;18 Rue Billon, Villeurbanne;119149129;marc.louber@outlook.com
M.;DIES ARAUJI;Juan Gabriel;16/06/1982;7 Rue Baudin, Villeurbanne;673919121;juan-gabriel.dies-arauji@yahoo.com
M.;MOUNAER;Andr?;14/11/1980;13 Rue Malherbe, Villeurbanne;428402619;amounaer8064@outlook.com
M.;VIRKKUNIN;Berrenur;06/01/1993;17 Rue Paul Gojon, Villeurbanne;152564457;berrenur.virkkunin@gmail.com
M.;DIGHMI;Mohamed;09/12/1982;17 Rue Henri Rolland, Villeurbanne;198707397;mdighmi@yahoo.com
M.;GOURGOON;Christophe;26/12/1990;19 Rue Fr?d?ric Mistral, Villeurbanne;211125473;cgourgoon7028@free.fr
M.;LEU;Guilhem;27/10/1986;9 Rue de la Famille, Villeurbanne;270577409;gleu2545@hotmail.com
Mme;KNEUIR;Florine;09/12/1995;13 Rue du Docteur Ollier, Villeurbanne;688598765;florine.kneuir@outlook.com
M.;YENG;Mohamed;31/07/1978;1 Rue Jean Ottavi, Villeurbanne;474251114;mohamed.yeng@free.fr
M.;MARTENOZ ANAYA;Pierre-Fran?ois;22/02/1993;15 Rue Yvonne Chanu, Villeurbanne;507649036;pmartenozanaya5561@outlook.com
Mme;AL GHERBA;Anis;02/01/1980;6 Rue Louis Jarnet, Villeurbanne;384453658;aalgherba3179@free.fr
M.;EDREAN;J?r?my;27/07/1997;11 Rue Denis Papin, Villeurbanne;375103175;jedrean@gmail.com
M.;GRONDAS;Olivier;21/10/1982;14 Avenue Salvador Allende, Villeurbanne;507270127;olivier.grondas@free.fr
M.;ISTANOVE;Yary;30/01/1997;16 Impasse Henri, Villeurbanne;684206522;yary.istanove@outlook.com
M.;DEAURI;Dorian;28/07/1984;5 Rue Gabriel Peri, Villeurbanne;257699197;dorian.deauri@yahoo.com
M.;DO SAUZE ALMEEDA;R?mi;01/04/1994;14 Impasse du Boucheret, Villeurbanne;670322059;remi.do-sauze-almeeda@hotmail.com
M.;NICHALL;C?dric;21/07/1989;14 Impasse Bourgchanin, Villeurbanne;860062886;cnichall8966@gmail.com
M.;PIREZ;Julien;29/09/1988;7 Rue Max Barel, Villeurbanne;169835724;julien.pirez@free.fr
Mme;MITOGET;Ziqing;20/03/1984;16 Rue Bergonier, Villeurbanne;587754642;ziqing.mitoget@free.fr
M.;REUCHON;Yassir;18/06/1985;10 Rue du Dr Pierre Fleury Papillon, Villeurbanne;400753106;yassir.reuchon@gmail.com
Mme;HILLE;Xiao Jing;12/06/1978;11 Rue Jean Ottavi, Villeurbanne;576192397;xhille4466@yahoo.com
Mme;CORRADOR JEREZ;Estelle;20/06/1994;2 Rue Monge, Villeurbanne;973670728;ecorradorjerez@hotmail.com
Mme;DONODIO GALVIS;Yaelle;29/09/1980;5 All?e Marcel Achard, Villeurbanne;671150503;yaelle.donodio-galvis@gmail.com
Mme;PROL;Sara;28/05/1994;4 Rue Lakanal, Villeurbanne;875538836;sara.prol@gmail.com
M.;EBADEE;Federico;02/03/1974;9 Rue Louis Adam, Villeurbanne;883618400;febadee@yahoo.com
M.;BILLEFLEUR;Sheng;02/04/1984;7 Rue Colin, Villeurbanne;754361528;sbillefleur7233@yahoo.com
Mme;MAGNON-RIBIRT;Lucia;08/01/1978;4 Rue Lafontaine, Villeurbanne;480302624;lucia.magnon-ribirt@yahoo.com
M.;DESSINVELLE;Lilian;12/12/1994;20 Rue Lakanal, Villeurbanne;810311655;lilian.dessinvelle@outlook.com
M.;GAGUILLOT;Sheng;16/08/1971;4 Avenue Aristide Briand, Villeurbanne;191732652;sgaguillot6009@hotmail.com
M.;RACHORD;Adil;17/10/1984;18 All?e du Couchant, Villeurbanne;516715601;arachord1676@free.fr
M.;FITIO MINAO;Wissal;29/11/1991;15 All?e Louis Pergaud, Villeurbanne;443922929;wfitiominao6901@gmail.com
M.;THEVENEUX;Dimitar;19/05/1992;18 Rue Abbe A Firmin, Villeurbanne;482814762;dtheveneux@yahoo.com
Mme;ESTOJO-STARZOWSKI;Laura;10/02/1991;17 Rue Marcel Dutartre, Villeurbanne;608029281;laura.estojo-starzowski@gmail.com
M.;CISTOA;Romaric;08/07/1983;11 Rue Charrin, Villeurbanne;694781571;rcistoa@laposte.net
M.;RECIRD;Steeve;07/04/1994;2 Rue Deauville, Villeurbanne;746693118;srecird7840@hotmail.com
Mme;COO;Sannine;05/08/1992;9 Rue Fr?d?ric Passy, Villeurbanne;207956800;sannine.coo@outlook.com
M.;EXBROYAT;Benoit;03/11/1994;3 Rue Poizat, Villeurbanne;497827169;benoit.exbroyat@yahoo.com
M.;LAE;Jonathan;26/05/1984;10 Rue Alexis Perroncel, Villeurbanne;864224571;jlae7438@laposte.net
M.;GRONGI-PRADERAS;Vincent;25/12/1993;2 Rue de l'Epi de Ble, Villeurbanne;860662022;vincent.grongi-praderas@hotmail.com
M.;VINDAMMI;Florian;07/03/1994;1 Avenue Antoine Dutrievoz, Villeurbanne;521551670;fvindammi@hotmail.com
Mme;OGOOR;Julia;17/06/1990;19 All?e du Levant, Villeurbanne;373658817;jogoor381@yahoo.com
M.;DI SEUZA ALMEEDA;Bo;23/12/1976;18 Rue de l'Union, Villeurbanne;765512267;bo.di-seuza-almeeda@outlook.com
M.;MULLIR;Andr?i;21/11/1983;16 Petite Rue de la Viabert, Villeurbanne;940391365;andrei.mullir@hotmail.com
Mme;DIIURI;Andra;21/12/1993;4 Rue Fran?ois Mole, Villeurbanne;464138303;andra.diiuri@laposte.net
M.;TIMEBO LEUKAM;C?dric;05/04/1987;9 Place des Maisons Neuves, Villeurbanne;125837865;cedric.timebo-leukam@gmail.com
Mme;BLONCHARD;Elwing;29/06/1995;3 Boulevard Honore de Balzac, Villeurbanne;389434546;elwing.blonchard@hotmail.com
M.;BOYLE;Aymeric;07/07/1996;5 Rue de l'Epi de Ble, Villeurbanne;659345674;aymeric.boyle@yahoo.com
M.;MIDEINI;Quoc-Duy-Tam;24/09/1977;10 Rue des Roses, Villeurbanne;583802176;qmideini9322@yahoo.com
M.;CHAUERD;Rapha?l;03/03/1991;18 Rue du Marais, Villeurbanne;203487770;raphael.chauerd@outlook.com
M.;BELLERD;Thomas;05/01/1995;4 Rue Songieu, Villeurbanne;719764273;thomas.bellerd@yahoo.com
M.;IRNOULD;Arnaud;10/06/1992;16 Rue Songieu, Villeurbanne;193672965;arnaud.irnould@free.fr
M.;FEUDAT;Timoth?e;09/05/1975;12 Rue Jean Ottavi, Villeurbanne;453089315;tfeudat@hotmail.com
M.;KNEUOR;Vincent;14/02/1983;16 Rue George Sand, Villeurbanne;439313230;vkneuor5638@laposte.net
M.;MEUHSINE;Christopher;17/09/1975;2 Rue Sully Prudhomme, Villeurbanne;852540241;christopher.meuhsine@free.fr
M.;ZONTIDESCHI;Franck;06/03/1984;19 Rue Robert Desnos, Villeurbanne;505054011;fzontideschi@outlook.com
Mme;SEBOTTA;Sara;18/03/1984;12 Rue Colin, Villeurbanne;640741576;ssebotta@hotmail.com
M.;GUOLLEU;Beno?t;04/08/1972;4 Impasse Buyet, Villeurbanne;732439601;bguolleu8391@hotmail.com
M.;XHIMBULLI;Romain;30/10/1991;18 Place de la Paix, Villeurbanne;878049092;romain.xhimbulli@free.fr
Mme;ASCENDELL;Rebeca;21/02/1971;8 Rue des Peupliers, Villeurbanne;388517513;rascendell426@free.fr
M.;MORON;Beno?t;18/09/1990;1 Impasse Guillet, Villeurbanne;227417979;benoit.moron@free.fr
M.;DURINTIN;Ao Chen;15/08/1971;6 Rue de Mulhouse, Villeurbanne;759580715;ao-chen.durintin@outlook.com
M.;PANTOA;Cheng;26/02/1980;18 Rue Jean Baptiste Durand, Villeurbanne;829836629;cheng.pantoa@laposte.net
M.;SONCHOZ;Yannick;26/12/1989;8 Impasse du Progres, Villeurbanne;680077655;yannick.sonchoz@free.fr
M.;LEUVIL;Christophe;24/02/1971;18 Rue Francis Chirat, Villeurbanne;670392218;cleuvil@hotmail.com
M.;SEALLY;Jacques;22/10/1979;12 Rue Georges Clemenceau, Villeurbanne;932134041;jacques.seally@outlook.com
M.;FOGNE;Nicolas;16/08/1994;13 Rue du Tonkin, Villeurbanne;742710078;nfogne@free.fr
M.;PITTIT;Victor;30/11/1997;14 Rue ?mile Decorps, Villeurbanne;515124623;vpittit1463@outlook.com
M.;CILLAVO;St?phane;29/08/1987;8 Rue du Docteur Rollet, Villeurbanne;245892231;stephane.cillavo@free.fr
M.;REVEL;Lionel;03/01/1988;6 Rue Paul Lafargue, Villeurbanne;115768543;lrevel@free.fr
Mme;MEROAT;Ziqing;01/06/1994;14 Rue Ch?teaubriand, Villeurbanne;929543163;ziqing.meroat@yahoo.com
M.;LABROOT;Damien;28/08/1986;7 Impasse Fontanieres, Villeurbanne;264765460;dlabroot7750@hotmail.com
M.;BLAM;Jonathan;13/01/1986;15 Impasse des Tilleuls, Villeurbanne;280000647;jblam5763@laposte.net
M.;BERBAUD;Alexis;03/06/1997;11 Rue des Bluets, Villeurbanne;716321008;alexis.berbaud@laposte.net
M.;POREZ;Adrian Constantin;04/07/1988;1 Rue Flachet, Villeurbanne;468726231;aporez2392@outlook.com
M.;KLENGSHEIM;Hugo;03/10/1994;19 Rue Jean Voillot, Villeurbanne;946742114;hklengsheim@gmail.com
M.;BOLHODJ AASSA;Xavier;15/01/1989;2 Rue de la Serenite, Villeurbanne;432057857;xavier.bolhodj-aassa@free.fr
M.;MAUZALO;Samuel;07/02/1983;19 Rue de la Libert?, Villeurbanne;488544283;samuel.mauzalo@laposte.net
M.;RUTTNIR;Ji Seong;19/11/1993;2 Rue G?rard Maire, Villeurbanne;132037960;jruttnir@laposte.net
M.;MARTONS;Mustafa;26/04/1991;20 Rue Branly, Villeurbanne;579691602;mmartons@free.fr
M.;CIRDONA PONCI;S?bastien;01/04/1991;18 Rue Flachet, Villeurbanne;709931810;scirdonaponci@hotmail.com
M.;JALAVEOU;Julien;30/01/1994;10 Rue Abbe A Firmin, Villeurbanne;924648407;jjalaveou6289@hotmail.com
M.;SAGHBONY;Arthur;05/10/1988;4 Rue du Professeur Calmette, Villeurbanne;613063880;asaghbony3004@yahoo.com
M.;MAROET;Antoine;04/04/1986;4 Impasse Lafontaine, Villeurbanne;862271654;antoine.maroet@hotmail.com
M.;PIREVERTEYLA;Sylvain Alexandre;27/06/1984;18 Rue de la Convention, Villeurbanne;655582339;sylvain-alexandre.pireverteyla@laposte.net
M.;FREUJY;Cyril;29/10/1972;3 Place des Maisons Neuves, Villeurbanne;138396880;cfreujy4581@free.fr
Mme;JENAL;Katharina;22/03/1991;3 Rue Victor Subit, Villeurbanne;867110884;katharina.jenal@gmail.com
M.;MAESANNEUVE;Julien;02/08/1994;5 Rue Victor Jara, Villeurbanne;245654907;jmaesanneuve7489@laposte.net
M.;BERTROND;C?dric;30/07/1996;13 Rue Jean Voillot, Villeurbanne;191923866;cbertrond4304@gmail.com
Mme;LOM;Katharina;15/10/1985;16 Rue du Souvenir Fran?ais, Villeurbanne;835973226;katharina.lom@free.fr
M.;BIBIRAER;Othmane;10/04/1993;10 Rue Marteret, Villeurbanne;882547272;obibiraer8496@hotmail.com
M.;ADATTANO;Romaric;29/11/1991;20 Rue Jacques Brel, Villeurbanne;156004721;radattano342@outlook.com
Mme;NONE;Sabine;11/07/1983;6 Rue Pierre Loti, Villeurbanne;233051727;sabine.none@hotmail.com
Mme;LIZA;Anne;30/03/1986;13 Avenue de Bel Air, Villeurbanne;585299588;aliza9386@outlook.com
M.;GRIGIARE;Jos? Nicolas;04/11/1982;8 Cours Docteur Jean Damidot, Villeurbanne;860836824;jgrigiare2103@gmail.com
M.;VIRGAS CASADEAGO;Mathias;29/01/1972;11 Boulevard Honore de Balzac, Villeurbanne;835377497;mvirgascasadeago5664@free.fr
M.;CITALENO;Jonas;10/11/1989;5 Rue Schmidt, Villeurbanne;116709825;jcitaleno5638@laposte.net
Mme;FIRREER;Maud;19/09/1993;6 Rue des Charmettes, Villeurbanne;393756157;mfirreer1469@gmail.com
M.;DUPARTAL;Romain;13/07/1988;2 Rue Chambfort, Villeurbanne;394326588;romain.dupartal@outlook.com
M.;SCHULZ;Moises;01/09/1970;19 Rue Persoz, Villeurbanne;832061997;mschulz1302@free.fr
M.;CERBAAN;Stanislaw;01/07/1991;6 Rue Clos Poncet, Villeurbanne;402360011;scerbaan@free.fr
M.;BRIGARD;R?mi;30/04/1987;1 Rue L?on Blum, Villeurbanne;404151989;remi.brigard@hotmail.com
M.;BLENCHARD;Mohamed;17/02/1983;9 Rue Geoffray, Villeurbanne;734310188;mblenchard5076@outlook.com
M.;PHEN;Ahmed;18/07/1980;8 Rue Louis Fort, Villeurbanne;976469835;aphen@laposte.net
M.;STEN;Roy;06/12/1990;18 Impasse Richard, Villeurbanne;570808324;roy.sten@yahoo.com
M.;RAYOR;David Alexander;31/01/1992;11 Impasse Bourgchanin, Villeurbanne;729248826;drayor4625@free.fr
M.;IRMBRUSTER;Nicolas;12/08/1982;11 Rue Baudin, Villeurbanne;135253373;nicolas.irmbruster@laposte.net
Mme;JIUMA;Alexandra;07/02/1977;16 All?e des Enfants, Villeurbanne;267981097;alexandra.jiuma@laposte.net
Mme;DOLIPERTE;Malin Johanna;24/05/1984;2 Impasse des Soeurs, Villeurbanne;197652785;mdoliperte1309@gmail.com
M.;JIINNE;Thomas;19/01/1982;15 Rue Andree Brevet, Villeurbanne;653632152;tjiinne8779@gmail.com
M.;IUGUSTIN;Vincent;06/04/1984;10 Rue Alexandre Dumas, Villeurbanne;872386494;vincent.iugustin@free.fr
Mme;FRANCHAT;Gan?che;27/06/1993;5 Rue Rouget de Lisle, Villeurbanne;839305312;gfranchat8506@yahoo.com
M.;GUILLARY;Aymeric;12/11/1996;12 Rue L?on Fabre, Villeurbanne;659987582;aymeric.guillary@yahoo.com
Mme;EKAN;Nor;08/08/1977;18 Rue de la Bastille, Villeurbanne;401305757;nor.ekan@free.fr
M.;RESUTAKEVO;Etienne;13/02/1988;9 Rue d'Alsace, Villeurbanne;771599443;etienne.resutakevo@laposte.net
M.;NGUYIN;S?bastien;17/07/1986;11 Rue Gervais Bussiere, Villeurbanne;902203956;snguyin8322@laposte.net
M.;SKEREDJ;Martin;13/11/1989;4 Avenue Henri Barbusse, Villeurbanne;174401531;mskeredj@free.fr
M.;MEISINNIUVE;Alexandre;27/11/1986;11 Cours Docteur Jean Damidot, Villeurbanne;848408204;ameisinniuve9661@free.fr
Mme;SIVES;Oana-Maria;08/11/1980;8 Rue Tranquille, Villeurbanne;360928545;oana-maria.sives@gmail.com
M.;CUCCHA;Cyril;12/12/1995;2 Rue des Barottieres, Villeurbanne;599941887;ccuccha4844@yahoo.com
Mme;TYL;Ang?lique;28/09/1992;20 Rue du Luxembourg, Villeurbanne;251188792;atyl6553@free.fr
Mme;BURGAS HORRERO;Marie;16/09/1996;16 Rue Bat Yam, Villeurbanne;849751762;marie.burgas-horrero@laposte.net
M.;VELLONUOVA ZACARIAS;Paul-R?mi;02/04/1984;3 Rue Jean Pierre Bredy, Villeurbanne;901357174;pvellonuovazacarias@gmail.com
M.;PREMIULT;Quentin;07/01/1988;10 Rue Songieu, Villeurbanne;688600931;quentin.premiult@hotmail.com
M.;DIEE PIROS DOS SANTOS;Loic;30/11/1982;6 Rue d'Hanoi, Villeurbanne;821791084;ldieepirosdossantos@free.fr
M.;ELILJ;Amine;11/02/1989;18 Avenue Galline, Villeurbanne;426628448;amine.elilj@gmail.com
Mme;NOGUOORI DE SOUZA;Marina;12/04/1970;15 Rue Dedieu, Villeurbanne;236583403;marina.noguoori-de-souza@free.fr
M.;GENZALIZ CASTELO;Ion;09/05/1978;6 Rue du Foyer, Villeurbanne;592057161;ion.genzaliz-castelo@gmail.com
M.;AMMENON;Romain;30/07/1985;3 Rue Millon, Villeurbanne;674720352;rammenon4637@laposte.net
M.;CEFFART;Marwane;09/04/1992;8 Rue de la Baisse, Villeurbanne;260331347;mceffart8082@hotmail.com
M.;BIUCHACOT;Florent;27/05/1986;1 Rue Melzet, Villeurbanne;763971251;florent.biuchacot@gmail.com
Mme;GRINDOS;Gan?che;21/12/1991;11 Rue Raspail, Villeurbanne;461241948;ggrindos3492@yahoo.com
M.;LOGUELLE;Guillaume;13/07/1983;13 Rue Victor Subit, Villeurbanne;184151755;guillaume.loguelle@laposte.net
M.;KERIMNES;Nawfal;02/08/1993;20 Rue Jean Novel, Villeurbanne;637586458;nkerimnes@outlook.com
Mme;SONGH;Fabienne;27/06/1984;3 Rue du Luxembourg, Villeurbanne;372660272;fabienne.songh@hotmail.com
Mme;HEJALI;Karen;27/07/1988;13 Rue Billon, Villeurbanne;662941870;karen.hejali@gmail.com
Mme;MERIIN;Caroline;16/11/1970;17 Avenue de la Rize, Villeurbanne;350484852;caroline.meriin@outlook.com
M.;BOUARY;Moises;12/11/1995;6 Rue du Docteur Rollet, Villeurbanne;647074354;moises.bouary@outlook.com
M.;DEUDAN;Marc;25/01/1981;7 Impasse Martin, Villeurbanne;741060428;mdeudan@yahoo.com
M.;RASENDE MOTTIALI;Kevin;12/11/1992;1 Rue Saint Jean, Villeurbanne;931216829;krasendemottiali@laposte.net
M.;KIHN MORANO;Marouane;28/10/1980;19 Impasse Bourgchanin, Villeurbanne;214092502;marouane.kihn-morano@outlook.com
M.;THEREND;Mauricio;29/01/1970;16 Rue Prisca, Villeurbanne;404995951;mtherend@outlook.com
M.;MONDEON;Roy;05/12/1995;1 Rue Jean Baptiste Durand, Villeurbanne;666415193;roy.mondeon@yahoo.com
Mme;BATAALLO;Estelle;05/02/1981;3 Avenue Galline, Villeurbanne;218476598;estelle.bataallo@free.fr
Mme;KURZA;Liisa Maria;31/12/1977;5 Petite Rue de la Rize, Villeurbanne;854319661;lkurza1197@yahoo.com
M.;VOINIAR;Thierry;15/02/1983;8 Rue Eugene Pottier, Villeurbanne;489830301;thierry.voiniar@gmail.com
M.;LA;Yann;05/06/1983;12 Rue Robert Desnos, Villeurbanne;985377763;yann.la@outlook.com
Mme;GORNY;Soraya;07/03/1971;14 Boulevard de Villeurbanne, Villeurbanne;314256641;sgorny@laposte.net
M.;DOMONGET;Stanislas;12/07/1996;4 Impasse Chevreul, Villeurbanne;740432807;sdomonget7251@free.fr
M.;FRONCHET;Joachim;14/06/1987;9 Rue de Milan, Villeurbanne;695307159;joachim.fronchet@yahoo.com
M.;GORNY;Jean-Andr?i;15/06/1987;9 Rue Decomberousse, Villeurbanne;887388220;jgorny660@hotmail.com
M.;DACENENCK;Julien;16/11/1985;17 Place Marengo, Villeurbanne;925096714;jdacenenck5830@laposte.net
M.;BESETILLI;Paul;09/11/1988;17 Boulevard du 11 Novembre 1918, Villeurbanne;173965410;pbesetilli@yahoo.com
M.;POARREL;Yannick;07/08/1980;20 All?e du Caporal Maupas, Villeurbanne;380122365;yannick.poarrel@hotmail.com
M.;BRUCY;Daniel;13/12/1977;5 Rue de la Libert?, Villeurbanne;754118292;daniel.brucy@outlook.com
M.;BILEN;Alejandro Gabriel;21/10/1994;18 Rue Gervais Bussiere, Villeurbanne;482926446;abilen@hotmail.com
M.;COTTELAON;Guillaume;03/06/1984;14 Rue Clos Mon Desir, Villeurbanne;287098749;guillaume.cottelaon@free.fr
M.;TORSEN;Pierre;13/08/1972;16 Place Charles Hernu, Villeurbanne;599721378;pierre.torsen@hotmail.com
M.;ASEZA VAGA;S?bastien;18/06/1984;20 Rue Bernard Lecache, Villeurbanne;177013785;sasezavaga156@free.fr
M.;TALLONAERE;Matthieu;11/06/1996;5 Rue des Pres, Villeurbanne;660115205;matthieu.tallonaere@yahoo.com
M.;JOENROY;Paul;16/01/1983;17 Rue des Fleurs, Villeurbanne;496385279;paul.joenroy@hotmail.com
M.;BENNORD;Vincent;17/04/1995;16 Rue Antoine Primat, Villeurbanne;913686314;vincent.bennord@free.fr
Mme;LACIINTRE;Servane;12/01/1992;1 Rue Georges Melies, Villeurbanne;373259593;servane.laciintre@outlook.com
M.;FALICES;Thomas;02/06/1979;9 Rue Michel Dupeuble, Villeurbanne;438036753;thomas.falices@free.fr
M.;GORMAEN;Patrick;27/07/1988;4 Rue Docteur Frappaz, Villeurbanne;530779357;pgormaen@yahoo.com
M.;PR?PPOR;Munbeom;01/05/1978;11 Rue Bat Yam, Villeurbanne;660576806;mpruppor8863@yahoo.com
M.;CESTIE;Ao Chen;26/03/1975;10 Rue Michel Servet, Villeurbanne;788187500;ao-chen.cestie@yahoo.com
M.;OKON;Walid;22/04/1992;19 Rue Max Linder, Villeurbanne;146653562;walid.okon@laposte.net
M.;PACCELO;Loic;23/12/1982;17 Avenue du Commandant l'Herminier, Villeurbanne;246287195;lpaccelo@gmail.com
M.;HOCKIR;L?o;13/01/1977;15 Rue de la Famille, Villeurbanne;441974867;leo.hockir@gmail.com
M.;MOGUET;St?phane;19/10/1991;15 Rue Louis Bocquet, Villeurbanne;986323163;smoguet503@laposte.net
M.;BENNIRD;Ali;04/06/1992;5 Rue Geoffray, Villeurbanne;620609384;abennird5722@outlook.com
M.;PENTON;Fran?ois;20/04/1985;1 Rue Chambfort, Villeurbanne;500481751;francois.penton@laposte.net
M.;POOROT;Otto;30/08/1989;20 Rue Michel Dupeuble, Villeurbanne;239420738;otto.poorot@hotmail.com
M.;BORRY;Andrew;27/08/1996;4 Rue Monge, Villeurbanne;764004297;andrew.borry@yahoo.com
M.;PERRAMON;Andr?i;15/09/1985;2 Rue de Bel Air, Villeurbanne;884645647;andrei.perramon@yahoo.com
Mme;VETTIKKO;Liliana;19/11/1974;1 Place Jules Grandclement, Villeurbanne;197300937;liliana.vettikko@hotmail.com
M.;PAURCELOT;Thibaud;21/05/1986;7 Impasse Metral, Villeurbanne;702165317;tpaurcelot954@laposte.net
Mme;DUGUO;Adjoua;30/01/1982;10 Avenue Antoine de Saint Exupery, Villeurbanne;789870074;aduguo6787@hotmail.com
M.;EAT AUASSARAH;Jose Luis;13/06/1975;16 Rue du Pont des Planches, Villeurbanne;996212704;jeatauassarah9566@outlook.com
M.;JENSSON;Olivier;04/11/1990;9 Rue Montgolfier, Villeurbanne;564094090;olivier.jensson@free.fr
M.;BEN RIHMA;Marc;13/12/1982;15 Rue Etienne Gagnaire, Villeurbanne;806172579;mbenrihma3527@gmail.com
M.;MENDAEN;Mathias;18/12/1982;18 Rue des Roses, Villeurbanne;905011963;mmendaen@outlook.com
Mme;CINQUOLAIN;Oana-Maria;23/08/1995;8 Rue du Caporal Morange, Villeurbanne;871154446;ocinquolain@hotmail.com
M.;MESSOGE;Marc;25/08/1989;12 Rue des Muriers, Villeurbanne;688605853;mmessoge@hotmail.com
